Em,IDSessao,Pedido,IP,Pageviews
06/10/2012 23:23:00,899537775,,"173.199.118.171",1
06/10/2012 23:16:00,899534091,,"173.199.114.163",1
06/10/2012 21:01:00,899472734,,"173.199.114.179",1
06/10/2012 20:16:00,899452408,,"157.56.93.207",1
06/10/2012 20:16:00,899452244,,"65.55.52.86",1
06/10/2012 20:16:00,899452191,,"65.55.52.86",1
06/10/2012 20:16:00,899452142,,"65.55.52.86",1
06/10/2012 20:12:00,899450815,,"157.55.33.19",1
06/10/2012 20:12:00,899450626,,"157.55.33.88",1
06/10/2012 20:11:00,899450165,,"157.56.229.187",1
06/10/2012 20:10:00,899450073,,"157.56.229.187",1
06/10/2012 20:10:00,899450005,,"157.56.229.187",1
06/10/2012 20:10:00,899449942,,"157.56.229.187",1
06/10/2012 20:10:00,899449860,,"157.56.229.187",1
06/10/2012 20:10:00,899449795,,"157.56.229.187",1
06/10/2012 20:08:00,899448793,,"157.55.33.86",1
06/10/2012 20:03:00,899446546,,"65.55.55.230",1
06/10/2012 20:01:00,899445756,,"157.55.33.88",1
06/10/2012 20:00:00,899444955,,"157.56.229.187",1
06/10/2012 19:55:00,899442736,,"65.55.52.116",1
06/10/2012 19:55:00,899442643,,"65.55.52.116",1
06/10/2012 19:55:00,899442552,,"65.55.52.116",1
06/10/2012 19:54:00,899442149,,"65.55.55.230",1
06/10/2012 19:51:00,899440792,,"157.55.33.86",1
06/10/2012 19:51:00,899440561,,"157.55.33.19",1
06/10/2012 19:50:00,899440078,,"65.55.52.115",1
06/10/2012 19:49:00,899439670,,"157.55.32.82",1
06/10/2012 19:48:00,899439438,,"65.55.52.116",1
06/10/2012 19:48:00,899439358,,"65.55.52.116",1
06/10/2012 19:48:00,899439225,,"65.55.52.115",1
06/10/2012 19:47:00,899438713,,"157.55.32.82",1
06/10/2012 19:45:00,899438047,,"157.55.33.86",1
06/10/2012 19:45:00,899437726,,"157.55.33.88",1
06/10/2012 19:44:00,899437550,,"157.56.229.187",1
06/10/2012 19:42:00,899436369,,"157.55.32.82",1
06/10/2012 19:41:00,899435996,,"157.55.33.86",1
06/10/2012 19:41:00,899435982,,"157.55.33.86",1
06/10/2012 19:39:00,899434997,,"65.55.55.230",1
06/10/2012 19:38:00,899434904,,"65.55.55.230",1
06/10/2012 19:37:00,899434424,,"157.55.33.86",1
06/10/2012 19:27:00,899430119,,"173.199.117.235",1
06/10/2012 18:34:00,899405654,,"187.122.160.30",8
06/10/2012 18:33:00,899405506,,"201.83.134.160",1
06/10/2012 15:38:00,899328526,,"201.13.114.26",8
06/10/2012 15:01:00,899311840,,"74.125.183.31",3
06/10/2012 10:24:00,899183089,,"186.247.234.123",1
06/10/2012 07:13:00,899084295,,"157.56.93.207",1
06/10/2012 07:12:00,899083439,,"157.56.93.207",1
06/10/2012 07:00:00,899077241,,"157.55.33.86",1
05/10/2012 22:56:00,898918550,,"187.123.143.164",1
05/10/2012 21:26:00,898874753,,"189.63.242.215",37
05/10/2012 21:22:00,898872522,,"65.55.55.230",1
05/10/2012 20:00:00,898829580,,"157.55.33.19",1
05/10/2012 19:59:00,898829081,,"157.55.32.86",1
05/10/2012 19:59:00,898829000,,"157.55.32.86",1
05/10/2012 19:59:00,898828913,,"157.55.32.86",1
05/10/2012 19:59:00,898828722,,"157.55.32.86",1
05/10/2012 19:58:00,898828534,,"157.55.33.19",1
05/10/2012 19:49:00,898823793,,"189.13.4.116",14
05/10/2012 19:36:00,898817290,,"201.42.12.218",9
05/10/2012 19:36:00,898817257,,"157.55.33.88",1
05/10/2012 19:12:00,898805218,,"201.51.85.14",1
05/10/2012 19:03:00,898800660,,"157.56.229.187",1
05/10/2012 19:00:00,898799404,,"65.55.52.86",1
05/10/2012 19:00:00,898799002,,"157.55.33.19",1
05/10/2012 18:49:00,898793822,,"157.55.32.100",1
05/10/2012 18:49:00,898793717,,"157.55.32.100",1
05/10/2012 18:42:00,898790500,,"65.55.52.115",1
05/10/2012 17:31:00,898755986,,"186.215.153.59",32
05/10/2012 17:22:00,898751527,,"189.100.51.248",2
05/10/2012 17:20:00,898750722,,"177.98.159.51",7
05/10/2012 16:59:00,898740175,,"201.67.30.90",14
05/10/2012 15:49:00,898704301,,"65.55.55.230",1
05/10/2012 15:20:00,898690273,,"157.55.116.30",1
05/10/2012 15:01:00,898679879,,"74.125.183.31",3
05/10/2012 14:23:00,898658978,,"65.55.55.230",1
05/10/2012 14:20:00,898657562,,"186.244.63.109",34
05/10/2012 14:04:00,898648362,,"187.4.53.140",1
05/10/2012 13:07:00,898617026,,"189.110.216.185",2
05/10/2012 12:42:00,898606291,,"177.98.159.51",1
05/10/2012 07:53:00,898457522,,"157.56.93.207",1
05/10/2012 07:00:00,898432147,,"65.55.52.86",1
05/10/2012 06:54:00,898429177,,"157.55.33.19",1
05/10/2012 06:54:00,898429051,,"157.55.33.19",1
05/10/2012 06:23:00,898416188,,"157.55.33.19",1
05/10/2012 06:18:00,898413989,,"65.55.55.230",1
05/10/2012 06:18:00,898413902,,"65.55.55.230",1
05/10/2012 05:00:00,898386735,,"157.55.33.88",1
05/10/2012 04:30:00,898376902,,"157.55.33.88",1
05/10/2012 04:22:00,898374358,,"157.56.229.187",1
05/10/2012 04:22:00,898374295,,"157.56.229.187",1
05/10/2012 02:46:00,898345252,,"157.56.229.187",1
05/10/2012 01:58:00,898330478,,"65.55.52.86",1
05/10/2012 01:54:00,898329139,,"65.55.52.115",1
05/10/2012 01:54:00,898329076,,"65.55.52.115",1
05/10/2012 01:53:00,898329016,,"65.55.52.115",1
05/10/2012 01:50:00,898328253,,"157.55.32.100",1
05/10/2012 01:47:00,898327619,,"65.55.52.86",1
05/10/2012 01:47:00,898327570,,"65.55.52.86",1
05/10/2012 01:47:00,898327536,,"65.55.52.86",1
05/10/2012 01:46:00,898327392,,"157.55.32.100",1
05/10/2012 01:46:00,898327289,,"65.55.52.86",1
05/10/2012 01:45:00,898327234,,"65.55.52.86",1
05/10/2012 01:45:00,898327177,,"65.55.52.86",1
05/10/2012 01:34:00,898325031,,"157.55.32.100",1
05/10/2012 01:34:00,898324994,,"157.55.32.100",1
04/10/2012 23:51:00,898290842,,"187.73.16.126",7
04/10/2012 23:46:00,898288555,,"189.70.215.217",1
04/10/2012 23:36:00,898284172,,"65.52.0.210",1
04/10/2012 23:36:00,898283883,,"189.114.14.195",4
04/10/2012 23:25:00,898278594,,"189.107.137.37",8
04/10/2012 21:23:00,898218598,,"189.6.84.231",24
04/10/2012 19:54:00,898173350,,"157.55.32.100",1
04/10/2012 18:54:00,898143394,,"189.24.49.71",3
04/10/2012 18:53:00,898142910,,"200.158.222.77",4
04/10/2012 18:43:00,898138294,,"200.181.15.10",26
04/10/2012 18:04:00,898120082,,"177.19.116.177",1
04/10/2012 15:01:00,898018160,,"74.125.183.16",3
04/10/2012 12:11:00,897920917,,"201.42.142.81",1
04/10/2012 12:01:00,897915220,,"200.128.96.5",9
04/10/2012 11:49:00,897908968,,"157.55.116.30",1
04/10/2012 11:43:00,897905284,,"189.74.59.55",17
04/10/2012 10:33:00,897865716,,"200.198.212.39",7
04/10/2012 02:10:00,897664040,,"157.55.32.113",1
03/10/2012 23:32:00,897609878,,"157.55.33.125",1
03/10/2012 23:22:00,897604778,,"177.141.249.207",16
03/10/2012 22:25:00,897576671,,"157.55.32.100",1
03/10/2012 21:40:00,897552254,,"189.6.84.231",3
03/10/2012 19:43:00,897489600,,"157.55.32.100",1
03/10/2012 19:09:00,897471213,,"177.99.49.169",2
03/10/2012 18:23:00,897447714,,"189.60.96.244",10
03/10/2012 18:08:00,897440229,,"200.158.222.77",8
03/10/2012 16:52:00,897403491,,"187.121.91.6",1
03/10/2012 16:51:00,897402791,,"177.68.51.77",18
03/10/2012 16:46:00,897400079,,"159.172.52.6",18
03/10/2012 16:20:00,897385875,,"200.181.15.10",7
03/10/2012 15:14:00,897347485,,"157.55.32.100",0
03/10/2012 15:01:00,897339900,,"74.125.183.31",3
03/10/2012 14:47:00,897332105,,"157.55.35.93",1
03/10/2012 14:46:00,897331309,,"157.55.35.93",1
03/10/2012 14:42:00,897329062,,"187.126.68.250",1
03/10/2012 14:40:00,897327999,,"157.55.33.88",1
03/10/2012 14:37:00,897326191,,"65.55.55.230",1
03/10/2012 14:32:00,897323785,,"157.55.33.125",0
03/10/2012 14:32:00,897323286,,"65.55.55.230",1
03/10/2012 14:24:00,897319275,,"157.56.229.187",0
03/10/2012 14:23:00,897318794,,"157.55.33.125",0
03/10/2012 14:19:00,897316845,,"157.56.229.187",1
03/10/2012 14:19:00,897316551,,"157.55.33.19",1
03/10/2012 13:43:00,897298238,,"201.6.117.6",2
03/10/2012 12:30:00,897265759,,"189.5.237.87",30
03/10/2012 12:28:00,897264640,,"187.65.174.107",14
03/10/2012 12:18:00,897261186,,"201.22.145.25",17
03/10/2012 11:58:00,897252871,,"200.144.28.24",19
03/10/2012 11:51:00,897249756,,"212.198.135.189",1
03/10/2012 11:48:00,897248625,,"189.9.0.2",18
03/10/2012 11:36:00,897243046,,"186.194.89.114",7
03/10/2012 11:36:00,897243037,,"186.194.89.114",1
03/10/2012 11:35:00,897242702,,"200.144.28.24",32
03/10/2012 11:02:00,897228251,,"187.43.0.79",4
03/10/2012 10:32:00,897215174,,"85.244.128.88",8
03/10/2012 09:23:00,897185721,,"177.17.5.39",3
03/10/2012 08:47:00,897170449,,"187.4.89.191",9
03/10/2012 08:47:00,897170219,,"200.218.208.14",29
03/10/2012 08:29:00,897163092,,"201.42.70.234",2
03/10/2012 08:27:00,897162069,,"177.9.137.127",27
03/10/2012 08:01:00,897152057,,"201.42.142.81",3
03/10/2012 07:41:00,897144935,,"189.62.117.236",12
03/10/2012 07:19:00,897137784,,"177.32.83.172",2
03/10/2012 06:06:00,897111837,,"177.32.83.172",2
03/10/2012 05:08:00,897092918,,"46.17.96.151",1
03/10/2012 04:24:00,897078858,,"65.55.55.230",1
03/10/2012 03:26:00,897062008,,"46.17.97.249",1
02/10/2012 23:18:00,896972513,,"189.63.82.113",16
02/10/2012 22:31:00,896949461,,"200.166.195.146",20
02/10/2012 21:23:00,896915921,,"189.83.38.162",28
02/10/2012 21:18:00,896913558,,"177.143.151.62",3
02/10/2012 21:14:00,896911942,,"189.27.37.199",7
02/10/2012 20:39:00,896894667,,"189.101.191.234",44
02/10/2012 20:01:00,896874314,,"157.55.116.30",1
02/10/2012 19:46:00,896866511,,"200.96.139.195",9
02/10/2012 19:06:00,896845036,,"85.246.191.15",2
02/10/2012 19:00:00,896841990,,"177.140.165.198",7
02/10/2012 18:52:00,896837895,,"189.78.22.174",29
02/10/2012 17:37:00,896800613,,"177.32.38.26",21
02/10/2012 17:37:00,896800597,,"177.143.151.53",2
02/10/2012 17:26:00,896794681,,"177.191.157.135",13
02/10/2012 16:54:00,896776122,,"157.55.35.81",1
02/10/2012 16:49:00,896773299,,"187.36.115.99",1
02/10/2012 15:37:00,896732684,,"186.215.82.194",3
02/10/2012 15:27:00,896727423,,"200.19.220.4",29
02/10/2012 15:26:00,896726615,,"201.49.145.145",8
02/10/2012 15:25:00,896726474,,"189.120.129.172",12
02/10/2012 15:14:00,896719681,,"189.69.21.12",26
02/10/2012 15:08:00,896716315,,"189.14.238.58",1
02/10/2012 15:01:00,896712213,,"177.135.230.10",6
02/10/2012 15:01:00,896712073,,"74.125.183.30",3
02/10/2012 15:00:00,896711613,,"177.96.217.238",10
02/10/2012 14:59:00,896711061,,"79.201.92.212",1
02/10/2012 14:57:00,896710119,,"170.252.248.201",16
02/10/2012 14:51:00,896706445,,"189.61.208.22",4
02/10/2012 14:09:00,896682306,,"189.100.51.248",24
02/10/2012 13:16:00,896651703,,"200.178.208.2",2
02/10/2012 11:27:00,896593249,,"186.214.208.13",2
02/10/2012 11:27:00,896593070,,"186.214.208.13",1
02/10/2012 11:11:00,896583829,,"200.131.12.10",2
02/10/2012 09:31:00,896531332,,"177.8.7.34",2
02/10/2012 07:52:00,896478534,,"200.201.3.39",1
02/10/2012 07:29:00,896467444,,"65.55.24.237",1
01/10/2012 22:01:00,896273374,,"189.72.161.192",2
01/10/2012 21:17:00,896251225,,"157.56.93.207",1
01/10/2012 20:36:00,896229986,,"177.132.136.166",0
01/10/2012 20:26:00,896224373,,"189.111.37.198",2
01/10/2012 20:10:00,896215777,15460,"177.132.136.166",38
01/10/2012 20:07:00,896214426,,"157.55.35.81",1
01/10/2012 19:47:00,896204793,,"157.55.35.81",1
01/10/2012 19:34:00,896198581,,"187.41.232.246",3
01/10/2012 19:29:00,896196052,,"189.34.114.15",2
01/10/2012 18:00:00,896162283,,"157.56.229.187",1
01/10/2012 17:07:00,896136135,,"189.78.9.69",10
01/10/2012 16:10:00,896107276,,"200.158.222.77",5
01/10/2012 15:52:00,896097766,,"200.178.208.2",1
01/10/2012 15:01:00,896069334,,"74.125.183.28",3
01/10/2012 14:16:00,896044883,,"157.55.116.30",1
01/10/2012 10:28:00,895923984,,"187.59.69.9",1
01/10/2012 10:19:00,895918642,,"187.41.115.187",3
01/10/2012 10:18:00,895918406,,"157.55.35.76",1
01/10/2012 09:56:00,895906207,,"157.56.229.187",1
01/10/2012 09:55:00,895906021,,"157.55.33.19",1
01/10/2012 09:52:00,895904506,,"157.55.35.81",1
01/10/2012 05:38:00,895780774,,"74.125.176.34",1
01/10/2012 05:27:00,895777223,,"46.127.9.108",6
01/10/2012 05:26:00,895776767,,"188.61.189.105",16
01/10/2012 00:55:00,895699929,,"189.50.120.34",7
30/09/2012 22:27:00,895640118,,"157.55.32.93",1
30/09/2012 21:15:00,895606227,,"157.55.32.93",1
30/09/2012 17:34:00,895501934,,"157.55.34.25",1
30/09/2012 16:03:00,895460701,,"157.55.32.93",1
30/09/2012 15:01:00,895433053,,"74.125.183.27",3
30/09/2012 10:28:00,895307449,,"187.35.8.44",2
30/09/2012 09:00:00,895270218,,"186.241.234.27",16
30/09/2012 06:59:00,895224540,,"157.55.33.19",1
30/09/2012 06:53:00,895222487,,"157.56.229.187",1
30/09/2012 04:53:00,895184657,,"157.56.229.187",1
30/09/2012 03:56:00,895168078,,"157.55.33.19",1
30/09/2012 00:41:00,895104929,,"189.72.151.80",23
29/09/2012 22:54:00,895064855,,"65.55.24.215",1
29/09/2012 22:31:00,895055745,,"157.55.32.84",1
29/09/2012 22:31:00,895055694,,"157.55.32.84",1
29/09/2012 22:31:00,895055630,,"157.55.32.84",1
29/09/2012 22:30:00,895055337,,"157.55.35.76",1
29/09/2012 22:30:00,895055263,,"157.55.35.76",1
29/09/2012 22:30:00,895055234,,"157.55.35.76",1
29/09/2012 22:30:00,895055170,,"157.55.35.76",1
29/09/2012 22:19:00,895050490,,"157.55.35.81",1
29/09/2012 22:18:00,895050333,,"157.55.35.81",1
29/09/2012 22:18:00,895050259,,"157.55.33.88",1
29/09/2012 22:15:00,895048892,,"157.55.35.81",1
29/09/2012 22:15:00,895048798,,"157.55.35.81",1
29/09/2012 22:12:00,895047781,,"157.55.32.84",1
29/09/2012 22:10:00,895046955,,"157.55.35.81",1
29/09/2012 22:08:00,895045772,,"157.55.34.25",1
29/09/2012 22:06:00,895044729,,"157.56.93.207",1
29/09/2012 22:05:00,895044572,,"157.55.33.88",1
29/09/2012 22:05:00,895044326,,"157.55.34.25",1
29/09/2012 22:03:00,895043371,,"157.56.93.207",1
29/09/2012 22:02:00,895042774,,"157.55.35.81",1
29/09/2012 22:00:00,895042127,,"157.55.32.84",1
29/09/2012 22:00:00,895041896,,"157.55.34.25",1
29/09/2012 21:59:00,895041786,,"157.55.34.25",1
29/09/2012 21:49:00,895037196,,"157.55.33.19",1
29/09/2012 21:48:00,895036893,,"157.56.229.187",1
29/09/2012 21:48:00,895036807,,"157.56.229.187",1
29/09/2012 21:41:00,895033368,,"65.55.24.215",1
29/09/2012 21:40:00,895033287,,"65.55.24.215",1
29/09/2012 21:40:00,895033206,,"65.55.24.215",1
29/09/2012 21:40:00,895032894,,"157.55.33.19",1
29/09/2012 21:39:00,895032827,,"157.55.33.19",1
29/09/2012 21:37:00,895031800,,"157.55.35.76",1
29/09/2012 21:37:00,895031723,,"157.55.35.76",1
29/09/2012 21:36:00,895031184,,"157.55.33.19",1
29/09/2012 21:35:00,895031075,,"157.55.33.19",1
29/09/2012 21:35:00,895030926,,"157.56.229.187",1
29/09/2012 20:37:00,895003798,,"157.55.34.25",1
29/09/2012 17:19:00,894911647,,"189.74.168.241",9
29/09/2012 16:37:00,894894133,,"157.56.229.187",1
29/09/2012 16:20:00,894887823,,"177.66.115.103",2
29/09/2012 15:13:00,894856400,,"201.8.251.11",28
29/09/2012 15:01:00,894851049,,"74.125.183.19",3
29/09/2012 08:40:00,894672648,,"157.56.229.187",1
29/09/2012 05:35:00,894601099,,"157.55.35.76",1
29/09/2012 03:57:00,894572606,,"189.103.5.80",3
29/09/2012 02:33:00,894554726,,"157.55.35.76",1
28/09/2012 21:30:00,894445338,,"186.212.229.187",3
28/09/2012 21:30:00,894445336,,"186.212.229.187",1
28/09/2012 21:27:00,894443952,,"177.106.178.117",3
28/09/2012 20:44:00,894422969,,"131.253.46.108",1
28/09/2012 19:14:00,894378947,,"131.253.46.114",1
28/09/2012 18:56:00,894370707,,"177.43.75.136",8
28/09/2012 18:30:00,894357843,,"131.253.47.145",1
28/09/2012 17:25:00,894328238,,"157.56.229.187",1
28/09/2012 16:49:00,894310529,,"157.55.35.76",1
28/09/2012 16:36:00,894303329,,"157.56.229.187",1
28/09/2012 15:01:00,894250573,,"74.125.183.22",3
28/09/2012 14:42:00,894240181,,"157.55.116.30",1
28/09/2012 11:58:00,894152249,,"200.207.26.66",3
28/09/2012 11:54:00,894149403,,"200.158.222.77",24
28/09/2012 11:16:00,894126254,,"201.63.14.110",2
28/09/2012 10:45:00,894106713,,"65.55.24.215",1
28/09/2012 09:46:00,894070421,,"201.86.129.143",31
27/09/2012 22:35:00,893818498,,"157.56.229.187",1
27/09/2012 18:21:00,893693240,,"157.55.33.19",1
27/09/2012 17:52:00,893678562,,"131.253.46.114",1
27/09/2012 17:16:00,893658961,,"186.213.25.180",3
27/09/2012 16:58:00,893649231,,"131.253.47.145",1
27/09/2012 15:57:00,893619015,,"177.111.141.99",3
27/09/2012 15:01:00,893588172,,"74.125.183.30",3
27/09/2012 14:00:00,893555602,,"157.56.229.187",1
27/09/2012 13:12:00,893528952,,"157.55.35.76",1
27/09/2012 11:21:00,893469075,,"187.64.52.18",1
27/09/2012 08:42:00,893385431,,"157.56.229.187",1
27/09/2012 05:23:00,893299863,,"65.55.24.215",1
27/09/2012 05:22:00,893299732,,"65.55.24.215",1
27/09/2012 04:30:00,893283627,,"157.56.229.187",1
27/09/2012 01:53:00,893239136,,"157.55.116.30",1
27/09/2012 01:40:00,893235875,,"157.55.33.88",1
26/09/2012 22:36:00,893165460,,"65.55.24.215",1
26/09/2012 22:09:00,893152818,,"187.127.172.243",1
26/09/2012 16:14:00,892968564,,"200.202.143.1",6
26/09/2012 15:47:00,892952954,,"65.55.24.215",1
26/09/2012 15:11:00,892933338,,"65.55.24.215",1
26/09/2012 15:01:00,892927055,,"74.125.183.31",3
26/09/2012 15:01:00,892927014,,"157.55.35.76",1
26/09/2012 14:38:00,892913594,,"187.113.11.138",2
26/09/2012 13:49:00,892884011,,"201.73.187.5",1
26/09/2012 12:27:00,892836757,,"187.21.34.239",3
26/09/2012 11:02:00,892787507,,"200.158.222.77",44
26/09/2012 09:15:00,892721818,,"131.253.47.191",1
26/09/2012 04:55:00,892607496,,"131.253.47.145",1
26/09/2012 04:20:00,892596016,,"65.55.24.215",1
26/09/2012 03:19:00,892577643,,"65.55.52.87",1
26/09/2012 03:01:00,892573756,,"131.253.46.114",1
26/09/2012 02:47:00,892570524,,"157.55.33.88",1
26/09/2012 02:27:00,892565623,,"157.55.33.19",1
26/09/2012 01:55:00,892557775,,"157.56.229.187",1
26/09/2012 00:56:00,892542780,,"131.253.47.191",1
25/09/2012 22:42:00,892486298,,"157.55.35.76",1
25/09/2012 21:57:00,892464645,,"186.241.193.170",8
25/09/2012 20:25:00,892418017,,"157.56.93.207",1
25/09/2012 20:25:00,892417919,,"157.56.93.207",1
25/09/2012 20:22:00,892416631,,"189.112.113.67",14
25/09/2012 20:14:00,892412588,,"131.253.47.145",1
25/09/2012 20:14:00,892412500,,"131.253.47.145",1
25/09/2012 20:13:00,892411950,,"131.253.47.191",1
25/09/2012 20:12:00,892411757,,"157.55.35.76",1
25/09/2012 20:12:00,892411664,,"157.55.35.76",1
25/09/2012 19:51:00,892402705,,"65.55.24.215",1
25/09/2012 19:51:00,892402613,,"65.55.24.215",1
25/09/2012 19:51:00,892402515,,"65.55.24.215",1
25/09/2012 19:39:00,892397365,,"131.253.47.191",1
25/09/2012 19:36:00,892395640,,"157.55.33.19",1
25/09/2012 19:34:00,892394935,,"65.55.52.87",1
25/09/2012 19:34:00,892394860,,"65.55.52.87",1
25/09/2012 19:34:00,892394705,,"65.55.52.87",1
25/09/2012 19:33:00,892394301,,"157.55.33.88",1
25/09/2012 19:31:00,892393525,,"157.56.229.187",1
25/09/2012 19:31:00,892393285,,"131.253.47.145",1
25/09/2012 19:30:00,892392987,,"131.253.47.145",1
25/09/2012 19:30:00,892392876,,"131.253.47.145",1
25/09/2012 19:29:00,892392581,,"157.56.229.187",1
25/09/2012 19:29:00,892392485,,"157.56.229.187",1
25/09/2012 19:29:00,892392371,,"157.56.229.187",1
25/09/2012 19:29:00,892392337,,"157.56.229.187",1
25/09/2012 19:29:00,892392201,,"157.56.229.187",1
25/09/2012 19:26:00,892391086,,"157.55.33.19",1
25/09/2012 19:26:00,892390999,,"157.55.33.19",1
25/09/2012 19:24:00,892389763,,"157.55.33.88",1
25/09/2012 19:22:00,892388839,,"157.55.35.76",1
25/09/2012 19:21:00,892388575,,"157.55.35.76",1
25/09/2012 19:20:00,892388049,,"157.55.35.76",1
25/09/2012 19:17:00,892386377,,"157.56.93.207",1
25/09/2012 19:16:00,892386098,,"157.56.93.207",1
25/09/2012 19:15:00,892385679,,"157.56.93.207",1
25/09/2012 19:15:00,892385430,,"157.56.93.207",1
25/09/2012 19:15:00,892385317,,"157.56.93.207",1
25/09/2012 19:14:00,892384868,,"131.253.46.114",1
25/09/2012 19:09:00,892382589,,"131.253.47.191",1
25/09/2012 15:35:00,892272572,,"65.55.52.87",1
25/09/2012 15:20:00,892263944,,"177.133.87.90",1
25/09/2012 15:01:00,892253312,,"74.125.183.16",3
25/09/2012 12:09:00,892158948,,"131.253.47.145",1
25/09/2012 12:02:00,892155109,,"177.35.217.65",32
25/09/2012 11:44:00,892145261,,"177.17.138.42",1
25/09/2012 11:00:00,892120510,,"177.96.234.100",1
25/09/2012 06:55:00,891997353,,"157.55.33.40",1
25/09/2012 06:28:00,891986134,,"157.55.35.76",1
25/09/2012 06:08:00,891978306,,"66.249.71.87",1
25/09/2012 04:45:00,891951524,,"65.55.52.87",1
25/09/2012 02:52:00,891919443,,"65.55.52.87",1
25/09/2012 00:56:00,891889520,,"65.55.24.215",1
24/09/2012 23:59:00,891867230,,"65.55.24.215",1
24/09/2012 21:43:00,891804970,,"189.13.85.176",2
24/09/2012 18:03:00,891699204,,"157.56.229.187",1
24/09/2012 17:49:00,891692208,,"157.55.33.19",1
24/09/2012 17:16:00,891675254,,"201.4.2.72",7
24/09/2012 16:10:00,891639287,,"131.253.46.114",1
24/09/2012 15:32:00,891616518,,"157.55.34.180",1
24/09/2012 15:21:00,891609873,,"157.55.33.19",1
24/09/2012 14:22:00,891574995,,"157.56.93.207",1
24/09/2012 13:19:00,891539558,,"65.55.52.87",1
24/09/2012 12:26:00,891511129,,"157.56.93.207",1
